year,month,day,hour,minute,second,max_vert_acc,source_file
2025.0,1.0,24.0,22.0,10.0,10.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210035_OY-GRP_24_01_25_11_22.csv
2025.0,1.0,25.0,15.0,4.0,32.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210041_OY-GRH_25_01_25_05_15.csv
2025.0,1.0,25.0,15.0,39.0,24.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210045_OY-GRO_25_01_25_41_15.csv
2025.0,1.0,25.0,14.0,58.0,12.0,0.17000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210046_OY-GRP_25_01_25_00_15.csv
2025.0,1.0,25.0,19.0,15.0,23.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210067_OY-GRP_25_01_25_17_19.csv
2025.0,1.0,25.0,19.0,45.0,23.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210068_OY-GRO_25_01_25_47_19.csv
2025.0,1.0,26.0,13.0,47.0,59.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210069_OY-GRK_26_01_25_48_13.csv
2025.0,1.0,26.0,20.0,18.0,17.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210074_OY-GRP_26_01_25_20_20.csv
2025.0,1.0,27.0,13.0,6.0,41.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210078_OY-GRG_27_01_25_09_13.csv
2025.0,1.0,27.0,12.0,54.0,49.0,0.43999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210081_OY-GRH_27_01_25_56_12.csv
2025.0,1.0,27.0,17.0,16.0,49.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210086_OY-GRG_27_01_25_18_17.csv
2025.0,1.0,27.0,21.0,44.0,43.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210106_OY-GRK_27_01_25_45_21.csv
2025.0,1.0,27.0,12.0,12.0,49.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210107_OY-GRO_27_01_25_13_12.csv
2025.0,1.0,27.0,22.0,25.0,58.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210110_OY-GRH_27_01_25_26_22.csv
2025.0,1.0,27.0,23.0,35.0,9.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210111_OY-GRO_27_01_25_36_23.csv
2025.0,1.0,28.0,15.0,19.0,44.0,0.18000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210115_OY-GRG_28_01_25_21_15.csv
2025.0,1.0,28.0,18.0,58.0,37.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210132_OY-GRH_28_01_25_00_19.csv
2025.0,1.0,28.0,19.0,30.0,35.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210148_OY-GRK_28_01_25_34_19.csv
2025.0,1.0,28.0,20.0,54.0,49.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210155_OY-GRO_28_01_25_55_20.csv
2025.0,1.0,28.0,23.0,38.0,36.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210158_OY-GRK_28_01_25_39_23.csv
2025.0,1.0,29.0,12.0,48.0,32.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210162_OY-GRK_29_01_25_50_12.csv
2025.0,1.0,29.0,13.0,23.0,56.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210163_OY-GRG_29_01_25_27_13.csv
2025.0,1.0,30.0,12.0,41.0,40.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210193_OY-GRH_30_01_25_42_12.csv
2025.0,1.0,30.0,15.0,31.0,52.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210197_OY-GRH_30_01_25_33_15.csv
2025.0,1.0,30.0,19.0,37.0,3.0,0.45999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210217_OY-GRK_30_01_25_38_19.csv
2025.0,1.0,30.0,20.0,22.0,31.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210218_OY-GRP_30_01_25_24_20.csv
2025.0,1.0,30.0,21.0,7.0,52.0,0.32000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210220_OY-GRG_30_01_25_10_21.csv
2025.0,1.0,30.0,21.0,47.0,8.0,0.53,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210221_OY-GRO_30_01_25_48_21.csv
2025.0,1.0,31.0,12.0,40.0,52.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210227_OY-GRG_31_01_25_42_12.csv
2025.0,1.0,31.0,13.0,1.0,59.0,0.10999999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210228_OY-GRK_31_01_25_02_13.csv
2025.0,1.0,31.0,13.0,18.0,35.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210229_OY-GRH_31_01_25_19_13.csv
2025.0,1.0,31.0,13.0,58.0,23.0,0.32000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210231_OY-GRO_31_01_25_00_14.csv
2025.0,1.0,31.0,17.0,4.0,37.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210242_OY-GRG_31_01_25_06_17.csv
2025.0,1.0,31.0,16.0,38.0,44.0,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210246_OY-GRP_31_01_25_39_16.csv
2025.0,1.0,31.0,18.0,57.0,29.0,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210253_OY-GRK_31_01_25_59_18.csv
2025.0,1.0,31.0,19.0,44.0,29.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210256_OY-GRO_31_01_25_47_19.csv
2025.0,1.0,26.0,17.0,7.0,47.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210267_OY-GRR_26_01_25_59_16.csv
2025.0,1.0,27.0,13.0,2.0,11.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210270_OY-GRR_27_01_25_56_12.csv
2025.0,1.0,27.0,17.0,22.0,9.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210272_OY-GRR_27_01_25_13_17.csv
2025.0,1.0,28.0,13.0,4.0,24.0,0.42000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210274_OY-GRR_28_01_25_57_12.csv
2025.0,1.0,28.0,15.0,49.0,45.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210276_OY-GRR_28_01_25_43_15.csv
2025.0,1.0,28.0,20.0,40.0,2.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210279_OY-GRR_28_01_25_34_20.csv
2025.0,1.0,31.0,15.0,19.0,33.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210282_OY-GRR_31_01_25_10_15.csv
2025.0,1.0,31.0,22.0,10.0,38.0,0.3500000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210283_OY-GRP_31_01_25_11_22.csv
2025.0,1.0,31.0,22.0,3.0,45.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210284_OY-GRM_31_01_25_05_22.csv
2025.0,2.0,1.0,13.0,15.0,4.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210290_OY-GRK_01_02_25_17_13.csv
2025.0,2.0,1.0,15.0,16.0,23.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210294_OY-GRG_01_02_25_18_15.csv
2025.0,2.0,1.0,14.0,33.0,45.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210305_OY-GRH_01_02_25_34_14.csv
2025.0,2.0,1.0,18.0,58.0,22.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210309_OY-GRK_01_02_25_00_19.csv
2025.0,2.0,1.0,20.0,5.0,25.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210310_OY-GRG_01_02_25_07_20.csv
2025.0,2.0,2.0,12.0,28.0,19.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210317_OY-GRG_02_02_25_30_12.csv
2025.0,2.0,2.0,16.0,51.0,50.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210319_OY-GRG_02_02_25_53_16.csv
2025.0,2.0,2.0,20.0,28.0,31.0,0.08999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210321_OY-GRP_02_02_25_30_20.csv
2025.0,2.0,3.0,13.0,9.0,19.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210327_OY-GRH_03_02_25_11_13.csv
2025.0,2.0,3.0,13.0,46.0,54.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210328_OY-GRO_03_02_25_48_13.csv
2025.0,2.0,3.0,14.0,12.0,20.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210330_OY-GRP_03_02_25_14_14.csv
2025.0,2.0,3.0,16.0,37.0,36.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210335_OY-GRO_03_02_25_38_16.csv
2025.0,2.0,3.0,13.0,34.0,46.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210341_OY-GRK_03_02_25_35_13.csv
2025.0,2.0,3.0,18.0,8.0,57.0,0.17000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210343_OY-GRG_03_02_25_10_18.csv
2025.0,2.0,3.0,21.0,40.0,19.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210358_OY-GRK_03_02_25_42_21.csv
2025.0,2.0,3.0,23.0,11.0,25.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210360_OY-GRH_03_02_25_13_23.csv
2025.0,2.0,4.0,12.0,28.0,22.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210370_OY-GRH_04_02_25_30_12.csv
2025.0,2.0,4.0,15.0,22.0,10.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210375_OY-GRH_04_02_25_24_15.csv
2025.0,2.0,4.0,15.0,8.0,3.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210376_OY-GRO_04_02_25_09_15.csv
2025.0,2.0,4.0,16.0,20.0,54.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210377_OY-GRG_04_02_25_22_16.csv
2025.0,2.0,4.0,18.0,47.0,26.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210389_OY-GRH_04_02_25_49_18.csv
2025.0,2.0,4.0,19.0,14.0,51.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210396_OY-GRP_04_02_25_16_19.csv
2025.0,2.0,4.0,22.0,5.0,10.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210398_OY-GRG_04_02_25_07_22.csv
2025.0,2.0,5.0,12.0,32.0,25.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210403_OY-GRK_05_02_25_35_12.csv
2025.0,2.0,5.0,14.0,10.0,14.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210404_OY-GRG_05_02_25_11_14.csv
2025.0,2.0,5.0,21.0,23.0,28.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210458_OY-GRG_05_02_25_25_21.csv
2025.0,2.0,5.0,21.0,33.0,16.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210459_OY-GRH_05_02_25_35_21.csv
2025.0,2.0,5.0,23.0,4.0,13.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210465_OY-GRP_05_02_25_06_23.csv
2025.0,2.0,6.0,15.0,28.0,34.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210474_OY-GRO_06_02_25_29_15.csv
2025.0,2.0,6.0,16.0,8.0,37.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210478_OY-GRH_06_02_25_09_16.csv
2025.0,2.0,6.0,15.0,18.0,56.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210485_OY-GRK_06_02_25_19_15.csv
2025.0,2.0,6.0,21.0,21.0,40.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210506_OY-GRK_06_02_25_22_21.csv
2025.0,2.0,6.0,21.0,29.0,1.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210507_OY-GRH_06_02_25_30_21.csv
2025.0,2.0,6.0,19.0,55.0,12.0,0.3400000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210508_OY-GRO_06_02_25_57_19.csv
2025.0,2.0,7.0,13.0,12.0,26.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210514_OY-GRK_07_02_25_14_13.csv
2025.0,2.0,7.0,13.0,36.0,32.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210515_OY-GRG_07_02_25_38_13.csv
2025.0,2.0,7.0,14.0,57.0,26.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210517_OY-GRH_07_02_25_59_14.csv
2025.0,2.0,7.0,18.0,24.0,28.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210527_OY-GRG_07_02_25_26_18.csv
2025.0,2.0,7.0,20.0,13.0,21.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210550_OY-GRO_07_02_25_16_20.csv
2025.0,2.0,7.0,20.0,7.0,16.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210551_OY-GRH_07_02_25_09_20.csv
2025.0,1.0,26.0,17.0,7.0,47.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210567_OY-GRR_26_01_25_59_16.csv
2025.0,1.0,27.0,13.0,2.0,11.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210570_OY-GRR_27_01_25_56_12.csv
2025.0,1.0,27.0,17.0,22.0,9.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210572_OY-GRR_27_01_25_13_17.csv
2025.0,1.0,28.0,13.0,4.0,24.0,0.42000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210574_OY-GRR_28_01_25_57_12.csv
2025.0,1.0,28.0,15.0,49.0,45.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210576_OY-GRR_28_01_25_43_15.csv
2025.0,1.0,28.0,20.0,40.0,2.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210579_OY-GRR_28_01_25_34_20.csv
2025.0,1.0,31.0,15.0,19.0,33.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210582_OY-GRR_31_01_25_10_15.csv
2025.0,2.0,1.0,16.0,31.0,28.0,0.53,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210584_OY-GRR_01_02_25_22_16.csv
2025.0,2.0,3.0,17.0,45.0,12.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210587_OY-GRR_03_02_25_40_17.csv
2025.0,2.0,3.0,21.0,27.0,16.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210589_OY-GRR_03_02_25_20_21.csv
2025.0,2.0,4.0,15.0,51.0,57.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210591_OY-GRR_04_02_25_32_15.csv
2025.0,2.0,4.0,20.0,39.0,50.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210594_OY-GRR_04_02_25_36_20.csv
2025.0,2.0,5.0,18.0,12.0,26.0,0.48,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210596_OY-GRR_05_02_25_57_17.csv
2025.0,2.0,6.0,15.0,35.0,27.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210598_OY-GRR_06_02_25_29_15.csv
2025.0,2.0,6.0,18.0,58.0,12.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210600_OY-GRR_06_02_25_52_18.csv
2025.0,2.0,7.0,13.0,49.0,39.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210603_OY-GRR_07_02_25_39_13.csv
2025.0,2.0,7.0,18.0,27.0,28.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210606_OY-GRR_07_02_25_25_18.csv
2025.0,2.0,7.0,23.0,2.0,5.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210607_OY-GRG_07_02_25_03_23.csv
2025.0,2.0,7.0,23.0,10.0,3.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210608_OY-GRP_07_02_25_11_23.csv
2025.0,2.0,8.0,16.0,13.0,14.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210617_OY-GRG_08_02_25_15_16.csv
2025.0,2.0,8.0,19.0,31.0,3.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210635_OY-GRH_08_02_25_32_19.csv
2025.0,2.0,8.0,19.0,53.0,48.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210639_OY-GRP_08_02_25_54_19.csv
2025.0,2.0,8.0,21.0,36.0,52.0,0.13,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210647_OY-GRG_08_02_25_38_21.csv
2025.0,2.0,8.0,22.0,0.0,24.0,0.47,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210649_OY-GRO_08_02_25_02_22.csv
2025.0,2.0,8.0,23.0,41.0,15.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210650_OY-GRH_08_02_25_42_23.csv
2025.0,2.0,9.0,17.0,0.0,17.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210653_OY-GRG_09_02_25_01_17.csv
2025.0,2.0,9.0,20.0,48.0,31.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210656_OY-GRP_09_02_25_49_20.csv
